"label","location","homepage","lat","long","endowment","lat_long"
"Baptist Theological Seminary",,"http://www.cbmin.org",16.9375,82.2383,,
"Bapuji Institute of Engineering & Technology",,"http://WWW.bietdvg.edu/",14.4437,75.9036,,
"Bar-Ilan University",,"http://www1.biu.ac.il/indexE.php",32.0678,34.8425,,
"Barabazar Bikram Tudu Memorial College",,"http://www.bbtmc.net",23.0347,86.3621,,
"Barama College",,"http://baramacollege.ac.in",26.5278,91.3678,,
"Barasat College",,"http://www.barasatcollege.org/",22.7163,88.4729,,
"Barasat Government College",,"http://www.bgc.org.in/",22.7174,88.4794,,
"Barber–Scotia College",,"http://www.b-sc.edu",35.4064,-80.5858,,
"Barcelona School of Informatics",,"https://www.fib.upc.edu",41.3878,2.11231,,
"Bard College Berlin",,"http://www.berlin.bard.edu",52.5842,13.3939,,
"Bard Graduate Center",,"http://www.bgc.bard.edu/",40.7858,-73.9713,,
"Bareilly College",,"http://www.bareillycollege.org",28.3574,79.4202,,
"Bareilly International University",,"http://www.biu.edu.in/",28.3806,79.4622,,
"Barisal Engineering College",,"https://barisal-eng.portal.gov.bd/",22.7024,90.4184,,
"Barisal Polytechnic Institute",,"http://www.bpi.edu.bd/",23.7589,90.3997,,
"Barjora College",,"http://www.barjoracollege.org",23.4297,87.2724,,
"Barnagar College",,"https://web.archive.org/web/20160304044606/http:/barnagarcollege.ac.in/",26.4924,90.9033,,
"Barrackpore Rastraguru Surendranath College",,"http://www.brsnc.org/",22.7643,88.3532,,
"Barratt Due Institute of Music",,"http://www.barrattdue.no",59.9286,10.7274,,
"Baruipur College",,"http://www.baruipurcollege.ac.in/",22.3737,88.4186,,
"Baruipur Government Polytechnic",,"http://www.baruipurgovtpolytechnic.org/",22.4059,88.4557,,
"Basanti Devi College",,"http://www.basantidevicollege.edu.in/",22.5193,88.3617,,
"Basel School of Business",,"https://www.bsob.ch/",47.5485,7.58978,,
"Baselios Poulose Second College",,"http://www.bpscollege.com",9.9378,76.5365,,
"Bashkir State Agrarian University",,"https://www.bsau.ru",54.7381,55.9836,,
"Bashkir State University",,"http://www.bashedu.ru/en",54.7214,55.9336,,
"Basilan State College",,"https://bassc.edu.ph/",6.69207,121.961,,
"Basirhat College",,"http://www.basirhatcollege.org/",22.6704,88.8456,,
"Bastyr University",,"http://www.bastyr.edu/",47.7304,-122.253,,
"Bataan Heroes Memorial College",,"https://web.archive.org/web/20140516204630/http:/bhmc.edu.ph/",14.6683,120.524,,
"Bataan Peninsula State University",,"http://www.bpsu.edu.ph",14.6768,120.529,,
"Batchelor Institute of Indigenous Tertiary Education",,"https://www.batchelor.edu.au/%7C",-13.048,131.033,,
"Bath School of Art and Design",,"https://www.bathspa.ac.uk/",51.3938,-2.37124,,
"Batman University",,"http://www.batman.edu.tr/",37.7889,41.065,,
"Batna 1 University",,"http://www.univ-batna.dz/",35.5408,6.14889,,
"Batna 2 University",,"http://www.univ-batna2.dz",35.635,6.2774,,
"Baton Rouge Community College",,"http://www.mybrcc.edu/",30.4489,-91.1356,,
"Arnhem Business School",,"http://www.arnhembusinessschool.com",51.9889,5.94917,,
"Art Academy of Latvia",,"http://www.lma.lv",56.9547,24.111,,
"Art Academy of Szczecin",,"http://www.akademiasztuki.eu/",53.4261,14.5542,,
"Art Industrial School",,"http://artindustrialschooliti.com/",8.55773,77.9721,,
"Art Institute of Atlanta",,"http://www.artinstitutes.edu/atlanta/",33.9358,-84.3556,,
"Art Institute of Dallas",,"https://www.artinstitutes.edu/dallas",32.871,-96.7678,,
"Art Institute of Portland",,"http://www.artinstitutes.edu/portland/",45.524,-122.683,,
"Artists' File Initiative",,"https://nelson-atkins.org/library/",40.7615,-73.9777,,
"Artois University",,"http://www.univ-artois.fr/",50.283,2.794,,
"Başkent University",,"http://www.baskent.edu.tr/english/",39.8875,32.6539,,
"Beijing Foreign Studies University",,"http://www.bfsu.edu.cn/",39.9542,116.304,,
"Beijing Sport University",,"http://en.bsu.edu.cn/",40.0299,116.319,,
"Beijing University of Civil Engineering and Architecture",,"http://www.bucea.edu.cn/",39.9351,116.341,,
"Beijing University of Posts and Telecommunications",,"http://www.bupt.edu.cn/",39.9598,116.352,,
"Belarus State Economic University",,"http://www.bseu.by/",53.8781,27.6072,,
"Belarusian National Technical University",,"http://en.bntu.by/",53.9208,27.5928,,
"Belarusian State University of Informatics and Radioelectronics",,"http://www.bsuir.by/index.jsp%3FresID=100229&lang=en",53.9178,27.5947,,
"Belfast Metropolitan College",,"http://www.belfastmet.ac.uk/",54.594,-5.933,,
"Bellairs Research Institute",,"https://www.mcgill.ca/bellairs/",13.1919,-59.6406,,
"List of awards and nominations received by National Film and Television School",,"http://www.nfts.co.uk",51.6054,-0.6374,,
"Lithuanian Sports University",,"http://www.lsu.lt",54.8983,23.9344,,
"Lithuanian University of Educational Sciences",,"http://www.leu.lt/en/",54.6968,25.2613,,
"Lithuanian University of Health Sciences",,"http://www.lsmuni.lt",54.8942,23.9164,,
"Little Big Horn College",,"http://www.lbhc.edu",45.6033,-107.456,,
"Liu Institute for Global Issues",,"http://liu.arts.ubc.ca/",49.2675,-123.259,,
"Liu Institute for Global Issues",,"https://sppga.ubc.ca/about/core-partners/%23Liu",49.2675,-123.259,,
"Liverpool John Moores University",,"http://www.ljmu.ac.uk",53.403,-2.97,,
"Livingstone College",,"http://www.livingstone.edu",35.6706,-80.4831,,
"Lloyd Law College",,"http://www.lloydlawcollege.edu.in/",28.4585,77.491,,
"Lodz University of Technology",,"https://www.p.lodz.pl/en",51.7531,19.45,,
"Logsdon Seminary",,"http://www.logsdonseminary.org/",32.4751,-99.7326,,
"Lokepara Mahavidyalaya",,"http://www.lokeparamahavidyalaya.in/",23.926,87.825,,
"Lokmanya Tilak College of Engineering",,"http://www.ltce.ltjss.net/",19.1056,73.0073,,
"Loknayak Jai Prakash Institute of Technology",,"https://www.lnjpitchapra.in/",25.7819,84.7881,,
"London College of Music",,"https://www.uwl.ac.uk/academic-schools/music",51.51,-0.3068,,
"London Film Academy",,"http://www.londonfilmacademy.com",51.4819,-0.1983,,
"London Film School",,"http://www.lfs.org.uk/",51.5135,-0.1255,,
"London School of Journalism",,"http://www.lsj.org/",51.5272,-0.195,,
"London School of Philosophy",,"http://londonschoolofphilosophy.org/",51.5197,-0.118333,,
"London South Bank University",,"http://www.lsbu.ac.uk/",51.4981,-0.10154,,
"Lone Star College–Montgomery",,"http://lonestar.edu/montgomery",30.2109,-95.4675,,
"Long Beach City College",,"http://www.lbcc.edu/",33.8342,-118.136,,
"Longyan University",,"http://www.lyun.edu.cn/",25.0322,117.02,,
"Lonsdale College, Lancaster",,"http://lancs.ac.uk/users/lonsdale",54.0043,-2.78933,,
"Lord Fairfax Community College",,"http://lfcc.edu",38.6821,-77.7834,,
"Loreto College, Kolkata",,"http://www.loretocollege.in/",22.5502,88.3517,,
"Los Andes Peruvian University",,"https://upla.edu.pe/",-12.0414,-75.1914,,
"Los Angeles Harbor College",,"http://www.lahc.edu/",33.784,-118.284,,
"Los Angeles Pierce College",,"http://www.piercecollege.edu",34.1839,-118.575,,
"Los Angeles Southwest College",,"http://www.lasc.edu",33.9294,-118.305,,
"Los Angeles Valley College",,"http://www.lavc.edu",34.1758,-118.421,,
"Los Medanos College",,"http://www.losmedanos.edu",38.006,-121.86,,
"Louisburg College",,"http://www.louisburg.edu",36.1047,-78.3,,
"Louisiana State University Shreveport",,"http://www.lsus.edu/",32.4268,-93.7062,,
"Louisiana State University at Eunice",,"http://lsue.edu/",30.4747,-92.4342,,
"Louisville Bible College",,"http://www.louisvillebible.net/",38.1236,-85.6125,,
"Lourdes College (Cagayan de Oro City)",,"http://www.lccdo.edu.ph",8.48,124.64,,
"Lourdes Matha College of Science and Technology",,"http://www.lmcst.ac.in",8.56554,77.0996,,
"Louvain School of Engineering",,"https://www.uclouvain.be/epl",50.6684,4.62083,,
"Louvain School of Management",,"http://www.lsm.be",50.6683,4.61244,,
"Dana College",,"https://web.archive.org/*/http://www.dana.edu",41.5503,-96.1561,,
"Dana College",,"https://web.archive.org/*/http:/www.dana.edu",41.5503,-96.1561,,
"Danbury Local School District",,"http://www.danburyschools.org/",41.5333,-82.75,,
"Daniel B. Warnell School of Forestry and Natural Resources",,"http://www.warnell.uga.edu/",33.944,-83.3744,,
"Daniels College of Business",,"http://daniels.du.edu/",39.6776,-104.96,,
"Danmarks Designskole",,"https://kadk.dk/",55.6832,12.6044,,
"Deen Dayal Upadhyaya College",,"http://dducollegedu.ac.in/",28.6625,77.1496,,
"Defense Language Institute",,"http://www.dlielc.edu",36.6057,-121.91,,
"Defense Language Institute",,"http://www.dliflc.edu",36.6057,-121.91,,
"Deggendorf Institute of Technology",,"https://www.th-deg.de/en",48.8297,12.9547,,
"Delaware Technical Community College",,"http://www.dtcc.edu/",39.2,-75.5567,,
"Delhi School of Music",,"http://www.delhischoolofmusic.net",28.6011,77.1889,,
"Den-en Chofu University",,"http://www.dcu.ac.jp/",35.5953,139.524,,
"East Tennessee State University James H. Quillen College of Medicine",,"http://www.etsu.edu/com/",36.3,-82.3667,,
"East Ukrainian Volodymyr Dahl National University",,"http://snu.edu.ua/",48.5654,39.3787,,
"Eastern Academy of Science and Technology",,"http://www.eastodissa.ac.in",20.3388,85.9135,,
"Eastern Michigan University College of Arts and Sciences",,"http://www.emich.edu/cas/",42.2496,-83.6226,,
"Eastern Michigan University College of Business",,"http://www.cob.emich.edu/",42.2415,-83.6168,,
"Eastern Michigan University College of Education",,"http://www.emich.edu/coe",42.2489,-83.6236,,
"Eastern Michigan University College of Health and Human Services",,"http://www.emich.edu/chhs/",42.2481,-83.6239,,
"Eastern Michigan University College of Technology",,"http://www.emich.edu/cot",42.2479,-83.6227,,
"Eastleigh College",,"http://www.eastleigh.ac.uk",50.962,-1.359,,
"Eastwick College and the HoHoKus Schools",,"http://www.eastwick.edu/",41.0594,-74.132,,
"Eastwood Local School District",,"http://www.eastwoodschools.org",41.4508,-83.485,,
"East–West University",,"http://www.eastwest.edu/",41.8713,-87.6245,,
"Ecole Polytechnique de l'Université d'Orléans",,"http://www.univ-orleans.fr/polytech/index.php%3FfileId=Polytech/International/accueil",47.8425,1.92861,,
"Edinburgh School of Architecture and Landscape Architecture",,"http://www.eca.ed.ac.uk/architecture-and-landscape-architecture",55.9453,-3.19833,,
"Epoka University",,"http://www.epoka.edu.al",41.4047,19.7053,,
"Erciyes University",,"http://www.erciyes.edu.tr",38.7046,35.5235,,
"Erdiston Teachers' Training College",,"https://ettc.edu.bb/",13.0965,-59.6001,,
"Ernest Mario School of Pharmacy",,"http://pharmacy.rutgers.edu/",40.5229,-74.4674,,
"French-Azerbaijani University",,"https://www.ufaz.az/",40.3766,49.8515,,
"French Institute of Pondicherry",,"http://www.ifpindia.org/-en-.html",11.937,79.8361,,
"French National School for the Judiciary",,"http://www.enm.justice.fr/anglais/home.php",44.8367,-0.579138,,
"French Press Institute",,"http://ifp.u-paris2.fr/",48.8502,2.32676,,
"Indian Institute of Technology Hyderabad",,"http://www.iith.ac.in/",17.5962,78.1252,,
"Kabul Medical University",,"http://www.kmu.edu.af/",34.5167,69.1297,,
"Kadir Has University",,"http://www.khas.edu.tr/",41.0522,28.3806,,
"Lancaster Theological Seminary",,"http://www.lancasterseminary.edu/",40.0456,-76.3181,,
"Manikya Lal Verma Textile and Engineering College",,"http://www.mlvti.ac.in/index.php",25.3388,74.6157,,
"New England Institute of Art",,"https://www.artinstitutes.edu/boston",42.3318,-71.1167,,
"Northwest Theological Seminary",,"http://www.nwts.edu/",47.838,-122.287,,
"Northwestern Connecticut Community College",,"http://www.nwcc.commnet.edu/",41.9241,-73.0603,,
"Olney Central College",,"http://www.iecc.edu/occ/",38.7296,-88.0817,,
"Pir Mehr Ali Shah Arid Agriculture University",,"http://uaar.edu.pk/",33.647,73.083,,
"Polis University",,"http://www.universitetipolis.edu.al",41.3535,19.7494,,
"Tianjin Foreign Studies University",,"http://fr.sisu.edu.cn/",39.107,117.203,,
"Tianjin Foreign Studies University",,"http://www.tjfsu.edu.cn/bindex/",39.107,117.203,,
"Tianjin Foreign Studies University",,"http://www.tjfsu.edu.cn/eindex/index.shtml",39.107,117.203,,
"Tianjin Foreign Studies University",,"http://www.tjfsu.edu.cn/hindex/index.shtml",39.107,117.203,,
"Tianjin Foreign Studies University",,"http://www.tjfsu.edu.cn/index.html",39.107,117.203,,
"Tianjin Foreign Studies University",,"http://www.tjfsu.edu.cn/rindex/index.shtml",39.107,117.203,,
"Tianjin Foreign Studies University",,"http://www.tjfsu.edu.cn/xindex/index.shtml",39.107,117.203,,
"Universidad del Norte, Colombia",,"http://www.uninorte.edu.co",11.0181,-74.8511,,
"Universidade Lusófona",,"http://www.ulusofona.pt",38.7581,-9.1519,,
"University of Michigan School of Social Work",,"https://ssw.umich.edu/",42.2747,-83.736,,
"Utsunomiya Kyowa University",,"http://www.kyowa-u.ac.jp/",36.5607,139.829,,
"JECRC University",,"http://www.jecrcuniversity.edu.in",26.7759,75.8745,,
"JK Lakshmipat University",,"http://www.jklu.edu.in",26.8361,75.6482,,
"JMIT",,"http://www.jmit.ac.in",30.0368,77.1602,,
"Jackson Institute for Global Affairs",,"http://jackson.yale.edu/",41.3148,-72.9244,,
"King's Inns",,"http://www.kingsinns.ie",53.3529,-6.27167,,
"London Contemporary Dance School",,"http://www.theplace.org.uk/lcds",51.5272,-0.1288,,
"Matej Bel University",,"https://www.umb.sk/en/",48.7331,19.1455,,
"Midwestern Baptist College",,"http://www.midwesternbaptistcollege.net",42.7122,-83.3093,,
"Munich University of Applied Sciences",,"http://www.hm.edu/",48.1534,11.5528,,
"Munich University of Applied Sciences",,"http://w3-n.hm.edu/en/index.en.html%7C2=www.hm.edu",48.1534,11.5528,,
"National University of Advanced Legal Studies",,"http://www.nuals.ac.in/",9.9962,76.2938,,
"Pontifical Catholic University of Campinas",,"http://www.puc-campinas.edu.br",-22.8346,-47.0476,,
"School of Diplomacy and International Relations",,"http://www.shu.edu/academics/diplomacy/",40.7434,-74.2465,,
"University of Northern Virginia",,"http://www.unva.edu/",38.8319,-77.2076,,
"University of Szczecin",,"http://www.usz.edu.pl/",53.4364,14.5444,,
"University of Trier",,"https://www.uni-trier.de/index.php%3Fid=48&L=2%7C2=www.uni-trier.de",49.7475,6.68778,,
"Utsunomiya Bunsei Junior College",,"http://www.bunsei.ac.jp/UBJC/",36.5991,139.859,,
"École Nationale Supérieure d'Architecture de Paris-Belleville",,"http://www.paris-belleville.archi.fr",48.8742,2.38194,,
"McMaster Institute of Environment and Health",,"http://www.mcmaster.ca/mieh/",43.2619,-79.9203,,
"Washington University School of Dental Medicine",,"http://beckerexhibits.wustl.edu/dental/index.html",38.6354,-90.2618,,
"L'École Internationale de Théâtre Jacques Lecoq",,"http://ecole-jacqueslecoq.com",45.4781,9.2276,,
"Nan Jeon University of Science and Technology",,"http://www.nju.edu.tw/en/%7Cwww.nju.edu.tw",23.3242,120.275,,
"Newman Institute (Uppsala)",,"http://www.newman.se",59.8561,17.6379,,
"Purdue University College of Education",,"http://www.education.purdue.edu",40.4256,-86.9162,,
"Rangpur Government College",,"http://rgc.gov.bd/",25.7589,89.2476,,
"Rayat Institute of Engineering & Information Technology",,"http://www.rgi.ac.in/",30.9664,76.5331,,
"Reitaku University",,"http://www.reitaku-u.ac.jp/koho/english/",35.833,139.955,,
"The College of Haringey, Enfield and North East London",,"http://www.conel.ac.uk",51.5862,-0.0723,,
"Tokyo University of Marine Science and Technology",,"http://www.kaiyodai.ac.jp/english-c/index.html",35.6267,139.747,,
"USC Rossier School of Education",,"https://rossier.usc.edu//",34.0219,-118.284,,
"USC Rossier School of Education",,"https://rossier.usc.edu/",34.0219,-118.284,,
"University of Goroka",,"http://unigoroka.ac.pg",-6.0586,145.391,,
"Joseph J. Zilber School of Public Health",,"http://uwm.edu/publichealth/",43.0467,-87.9241,,
"KLN College of Information Technology",,"http://www.klncit.edu.in/",9.8378,78.1581,,
"KTU Faculty of Medicine",,"http://www.ktu.edu.tr/tip",40.9928,39.7697,,
"Kagawa Nutrition University",,"http://www.eiyo.ac.jp/english/e_index.html",35.9524,139.411,,
"Kagoshima University",,"https://www.kagoshima-u.ac.jp/en/",31.5717,130.545,,
"Kalaidos University of Applied Sciences",,"http://www.kalaidos-fh.ch/",47.4154,8.54387,,
"Kalashnikov Izhevsk State Technical University",,"http://inter.istu.ru/",56.8725,53.1767,,
"Matsumoto Dental University",,"https://www.mdu.ac.jp/",36.1277,137.94,,
"Maumee City School District",,"http://www.maumee.k12.oh.us/",41.5667,-83.6667,,
"McGill Atmospheric and Oceanic Sciences",,"https://www.mcgill.ca/meteo/",45.5042,-73.5747,,
"Penn State Wilkes-Barre",,"https://wilkesbarre.psu.edu/",41.3081,-76.0122,,
"Russian-Tajik Slavonic University",,"http://www.russiantajikslavonic.tj",38.5751,68.7927,,
"Russian-Tajik Slavonic University",,"http://www.rtsu.tj",38.5751,68.7927,,
"Shinshu University",,"http://www.shinshu-u.ac.jp/english/",36.2511,137.979,,
"Tohoku Gakuin University",,"http://www.tohoku-gakuin.ac.jp/en/index.html",38.2497,140.877,,
"École nationale des travaux publics de l'État",,"http://www.entpe.fr",45.7789,4.92278,,
"Marquette University College of Nursing",,"http://marquette.edu/nursing/",43.0368,-87.9321,,
"Marxe School of Public and International Affairs",,"http://www.baruch.cuny.edu/mspia/",40.7404,-73.9834,,
"Michigan School of Psychology",,"http://www.msp.edu/",42.4915,-83.3593,,
"Michigan State University College of Education",,"http://education.msu.edu/",42.7271,-84.4793,,
"Mid-Ocean School of Media Arts",,"http://www.midoceanschool.ca",49.9062,-97.1838,,
"Mie Chukyo University",,"http://www.mie-chukyo-u.ac.jp",34.5635,136.678,,
"Miguel Hernández University of Elche",,"http://www.umh.es",38.275,-0.684167,,
"Military Technical Academy",,"http://www.mta.ro/",44.4169,26.0844,,
"Milton Keynes College",,"http://www.mkcollege.ac.uk/",52.023,-0.757,,
"Milwaukee Career College",,"http://www.mkecc.edu/",43.0742,-88.0489,,
"Multimedia Nusantara University",,"http://www.umn.ac.id/",-6.2567,106.618,,
